Data File,C:\Program Files\Biolog\OL_DC_23\PMX\Data_2019\03\_18-8961_Escherichia coli__2_37_PMX_438_3#1#2019_A_12B_23.oka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31.5,62.0,55.0,54.0,56.0,55.0,156.0,34.0,56.0,55.0,63.0,54.0,102.0,274.0,209.0,214.0,44.0,61.0,35.0,36.0,36.0,43.0,24.0,35.0,114.0,196.0,33.0,42.0,53.0,52.0,46.0,260.0,35.0,266.0,49.0,37.0,54.0,278.0,33.0,39.0,38.0,31.0,51.0,62.0,40.0,21.0,28.0,17.0,35.0,48.0,36.0,27.0,29.0,270.0,11.0,24.0,24.0,217.0,17.0,11.0,55.0,309.0,37.0,251.0,27.0,45.0,34.0,28.0,24.0,41.0,44.0,24.0,39.0,38.0,56.0,24.0,25.0,38.0,15.0,11.0,35.0,16.0,16.0,35.0,40.0,54.0,36.0,33.0,24.0,27.0,14.0,27.0,25.0,256.0,19.0,34.0,54.0
31.75,63.0,54.0,52.0,57.0,57.0,155.0,33.0,59.0,54.0,59.0,55.0,103.0,275.0,212.0,213.0,44.0,59.0,35.0,35.0,38.0,45.0,23.0,35.0,112.0,198.0,34.0,41.0,53.0,52.0,43.0,260.0,34.0,267.0,50.0,36.0,53.0,279.0,32.0,40.0,38.0,32.0,50.0,62.0,41.0,18.0,26.0,15.0,36.0,48.0,36.0,25.0,28.0,270.0,12.0,24.0,23.0,218.0,16.0,11.0,56.0,309.0,38.0,252.0,28.0,43.0,33.0,29.0,25.0,41.0,44.0,23.0,37.0,37.0,55.0,25.0,23.0,38.0,14.0,11.0,35.0,16.0,14.0,32.0,38.0,56.0,38.0,36.0,24.0,25.0,11.0,26.0,25.0,256.0,19.0,34.0,54.0
32.0,63.0,52.0,55.0,57.0,57.0,158.0,37.0,59.0,53.0,63.0,56.0,103.0,275.0,213.0,215.0,44.0,61.0,37.0,37.0,38.0,45.0,24.0,34.0,115.0,200.0,36.0,42.0,53.0,53.0,44.0,261.0,35.0,267.0,51.0,38.0,54.0,279.0,36.0,41.0,37.0,35.0,51.0,64.0,40.0,21.0,30.0,19.0,35.0,48.0,38.0,30.0,30.0,270.0,11.0,24.0,24.0,219.0,17.0,12.0,56.0,310.0,40.0,254.0,28.0,45.0,34.0,30.0,24.0,44.0,46.0,26.0,39.0,39.0,57.0,24.0,26.0,38.0,17.0,13.0,35.0,17.0,15.0,35.0,40.0,54.0,36.0,36.0,25.0,24.0,14.0,27.0,26.0,258.0,20.0,36.0,53.0
32.25,58.0,50.0,50.0,53.0,54.0,152.0,34.0,53.0,53.0,60.0,51.0,102.0,274.0,211.0,213.0,41.0,56.0,35.0,33.0,35.0,41.0,20.0,33.0,113.0,197.0,33.0,39.0,49.0,49.0,42.0,260.0,31.0,266.0,47.0,34.0,51.0,278.0,32.0,36.0,35.0,29.0,46.0,58.0,36.0,18.0,26.0,15.0,35.0,46.0,33.0,26.0,27.0,269.0,11.0,24.0,20.0,220.0,15.0,11.0,55.0,310.0,37.0,252.0,26.0,42.0,32.0,27.0,22.0,40.0,44.0,21.0,38.0,34.0,53.0,20.0,25.0,36.0,14.0,11.0,33.0,13.0,13.0,34.0,39.0,50.0,34.0,31.0,23.0,23.0,11.0,24.0,23.0,258.0,20.0,33.0,54.0
32.5,62.0,53.0,54.0,51.0,57.0,154.0,34.0,49.0,51.0,54.0,50.0,97.0,267.0,208.0,211.0,41.0,52.0,31.0,35.0,35.0,40.0,20.0,32.0,110.0,206.0,32.0,38.0,49.0,44.0,43.0,259.0,32.0,267.0,45.0,33.0,46.0,280.0,32.0,36.0,33.0,31.0,44.0,61.0,37.0,18.0,24.0,16.0,31.0,49.0,40.0,27.0,30.0,268.0,12.0,22.0,22.0,222.0,19.0,11.0,54.0,307.0,42.0,252.0,31.0,44.0,34.0,28.0,25.0,40.0,42.0,18.0,35.0,41.0,60.0,24.0,30.0,37.0,16.0,11.0,36.0,14.0,14.0,29.0,33.0,58.0,44.0,38.0,32.0,27.0,16.0,25.0,27.0,255.0,13.0,23.0,47.0
32.75,58.0,48.0,49.0,50.0,52.0,147.0,35.0,52.0,56.0,60.0,51.0,100.0,273.0,209.0,213.0,40.0,54.0,33.0,31.0,34.0,41.0,22.0,35.0,113.0,193.0,32.0,34.0,47.0,46.0,42.0,258.0,34.0,265.0,49.0,35.0,50.0,277.0,30.0,30.0,30.0,30.0,42.0,50.0,37.0,19.0,25.0,16.0,34.0,46.0,32.0,25.0,25.0,269.0,11.0,21.0,21.0,221.0,16.0,11.0,58.0,311.0,35.0,247.0,25.0,42.0,30.0,26.0,22.0,40.0,41.0,22.0,36.0,34.0,53.0,19.0,26.0,36.0,15.0,12.0,36.0,13.0,15.0,34.0,38.0,52.0,34.0,30.0,20.0,25.0,11.0,27.0,25.0,259.0,19.0,33.0,50.0
33.0,58.0,51.0,51.0,51.0,53.0,148.0,34.0,52.0,54.0,57.0,51.0,101.0,273.0,207.0,214.0,40.0,54.0,34.0,32.0,35.0,43.0,21.0,34.0,113.0,198.0,31.0,36.0,49.0,45.0,43.0,259.0,32.0,267.0,50.0,35.0,53.0,278.0,30.0,33.0,34.0,30.0,44.0,55.0,36.0,19.0,25.0,17.0,33.0,46.0,33.0,27.0,26.0,270.0,11.0,21.0,20.0,222.0,14.0,11.0,57.0,309.0,35.0,249.0,27.0,41.0,31.0,26.0,21.0,40.0,43.0,23.0,37.0,35.0,53.0,21.0,23.0,36.0,15.0,11.0,33.0,14.0,13.0,33.0,36.0,52.0,33.0,32.0,22.0,24.0,11.0,27.0,24.0,260.0,18.0,32.0,52.0
33.25,63.0,56.0,55.0,58.0,56.0,160.0,37.0,59.0,55.0,63.0,55.0,102.0,277.0,215.0,220.0,45.0,60.0,35.0,37.0,38.0,47.0,24.0,36.0,114.0,210.0,36.0,42.0,53.0,53.0,46.0,261.0,35.0,270.0,51.0,37.0,55.0,281.0,33.0,40.0,40.0,36.0,51.0,61.0,41.0,19.0,28.0,19.0,36.0,47.0,36.0,28.0,30.0,272.0,13.0,24.0,23.0,223.0,17.0,11.0,57.0,311.0,35.0,255.0,30.0,46.0,35.0,30.0,25.0,43.0,44.0,23.0,37.0,37.0,56.0,25.0,26.0,39.0,17.0,12.0,36.0,15.0,16.0,35.0,38.0,53.0,37.0,35.0,24.0,26.0,12.0,28.0,25.0,262.0,22.0,36.0,52.0
33.5,58.0,50.0,48.0,51.0,52.0,151.0,31.0,51.0,54.0,59.0,52.0,100.0,275.0,210.0,216.0,40.0,55.0,33.0,31.0,35.0,40.0,18.0,34.0,113.0,203.0,30.0,36.0,47.0,46.0,42.0,260.0,32.0,268.0,46.0,34.0,50.0,279.0,32.0,33.0,35.0,28.0,43.0,54.0,36.0,17.0,25.0,15.0,34.0,46.0,34.0,27.0,24.0,270.0,11.0,22.0,21.0,222.0,17.0,11.0,54.0,311.0,35.0,252.0,26.0,40.0,30.0,25.0,22.0,39.0,41.0,22.0,37.0,34.0,52.0,21.0,23.0,38.0,14.0,11.0,32.0,12.0,14.0,33.0,35.0,50.0,33.0,30.0,21.0,23.0,11.0,25.0,22.0,262.0,16.0,32.0,49.0
33.75,61.0,50.0,51.0,51.0,52.0,152.0,33.0,52.0,54.0,59.0,51.0,100.0,275.0,211.0,217.0,41.0,58.0,36.0,33.0,34.0,43.0,23.0,32.0,113.0,205.0,33.0,36.0,50.0,48.0,43.0,261.0,33.0,268.0,49.0,34.0,52.0,278.0,29.0,34.0,33.0,34.0,45.0,54.0,37.0,19.0,25.0,15.0,35.0,45.0,34.0,25.0,26.0,270.0,11.0,21.0,22.0,223.0,15.0,11.0,55.0,310.0,35.0,253.0,26.0,41.0,33.0,26.0,21.0,41.0,41.0,20.0,36.0,33.0,55.0,21.0,25.0,38.0,15.0,11.0,36.0,12.0,14.0,32.0,35.0,52.0,34.0,31.0,21.0,22.0,11.0,25.0,25.0,262.0,18.0,31.0,50.0
34.0,55.0,48.0,51.0,49.0,52.0,148.0,32.0,49.0,51.0,56.0,51.0,100.0,271.0,210.0,217.0,35.0,53.0,33.0,32.0,34.0,42.0,20.0,33.0,112.0,200.0,29.0,32.0,44.0,45.0,42.0,259.0,31.0,267.0,47.0,33.0,50.0,278.0,29.0,30.0,32.0,28.0,43.0,52.0,33.0,18.0,23.0,14.0,31.0,44.0,33.0,24.0,25.0,269.0,11.0,22.0,21.0,224.0,16.0,11.0,53.0,309.0,32.0,250.0,26.0,40.0,29.0,24.0,22.0,40.0,39.0,20.0,35.0,33.0,51.0,19.0,22.0,34.0,13.0,11.0,35.0,12.0,13.0,31.0,37.0,53.0,34.0,30.0,20.0,24.0,11.0,26.0,26.0,262.0,17.0,33.0,52.0
34.25,58.0,50.0,50.0,50.0,51.0,153.0,31.0,50.0,53.0,59.0,51.0,101.0,275.0,211.0,216.0,38.0,56.0,33.0,33.0,34.0,42.0,19.0,33.0,111.0,208.0,32.0,35.0,49.0,46.0,41.0,260.0,30.0,268.0,47.0,33.0,51.0,279.0,30.0,34.0,34.0,31.0,46.0,55.0,36.0,17.0,25.0,15.0,34.0,45.0,33.0,25.0,26.0,271.0,11.0,23.0,20.0,225.0,13.0,11.0,54.0,310.0,35.0,252.0,24.0,39.0,30.0,26.0,21.0,39.0,43.0,22.0,33.0,34.0,54.0,20.0,24.0,36.0,14.0,11.0,34.0,12.0,11.0,32.0,38.0,49.0,32.0,30.0,20.0,22.0,11.0,25.0,24.0,264.0,17.0,34.0,51.0
34.5,61.0,54.0,53.0,52.0,53.0,157.0,35.0,52.0,54.0,60.0,52.0,101.0,276.0,213.0,221.0,41.0,57.0,35.0,33.0,37.0,44.0,21.0,33.0,112.0,210.0,34.0,37.0,49.0,49.0,43.0,261.0,33.0,270.0,50.0,35.0,50.0,279.0,32.0,34.0,33.0,32.0,46.0,56.0,38.0,20.0,27.0,17.0,34.0,47.0,36.0,27.0,28.0,271.0,11.0,22.0,22.0,227.0,14.0,11.0,55.0,310.0,34.0,254.0,27.0,44.0,32.0,26.0,22.0,39.0,42.0,24.0,36.0,35.0,55.0,24.0,25.0,38.0,14.0,12.0,35.0,13.0,16.0,33.0,39.0,54.0,35.0,32.0,20.0,24.0,12.0,26.0,24.0,264.0,20.0,35.0,54.0
34.75,58.0,52.0,51.0,52.0,52.0,153.0,33.0,50.0,53.0,59.0,51.0,101.0,275.0,212.0,219.0,38.0,55.0,33.0,33.0,36.0,42.0,21.0,34.0,112.0,209.0,32.0,36.0,49.0,45.0,43.0,262.0,31.0,269.0,48.0,32.0,50.0,281.0,32.0,32.0,33.0,30.0,44.0,53.0,36.0,19.0,26.0,16.0,33.0,47.0,35.0,28.0,28.0,272.0,11.0,22.0,22.0,227.0,17.0,11.0,54.0,310.0,36.0,253.0,28.0,42.0,31.0,27.0,23.0,40.0,41.0,22.0,34.0,35.0,54.0,21.0,25.0,37.0,15.0,11.0,35.0,15.0,15.0,34.0,38.0,52.0,34.0,30.0,22.0,25.0,13.0,26.0,26.0,265.0,20.0,33.0,51.0
35.0,59.0,49.0,52.0,49.0,52.0,153.0,32.0,50.0,55.0,59.0,50.0,101.0,275.0,215.0,221.0,38.0,55.0,34.0,32.0,36.0,41.0,21.0,34.0,113.0,210.0,31.0,34.0,49.0,45.0,43.0,262.0,30.0,271.0,49.0,34.0,50.0,280.0,31.0,32.0,32.0,29.0,44.0,53.0,35.0,18.0,26.0,15.0,32.0,47.0,33.0,26.0,24.0,272.0,11.0,20.0,23.0,228.0,15.0,11.0,55.0,312.0,34.0,253.0,27.0,41.0,31.0,27.0,22.0,40.0,44.0,21.0,35.0,34.0,55.0,21.0,25.0,37.0,15.0,12.0,34.0,14.0,16.0,34.0,38.0,52.0,36.0,31.0,22.0,23.0,11.0,28.0,23.0,265.0,18.0,33.0,51.0
35.25,55.0,46.0,47.0,49.0,49.0,151.0,32.0,49.0,54.0,56.0,50.0,99.0,275.0,211.0,219.0,39.0,52.0,31.0,29.0,32.0,40.0,19.0,32.0,109.0,210.0,29.0,30.0,45.0,40.0,40.0,261.0,29.0,270.0,46.0,32.0,50.0,281.0,28.0,29.0,28.0,28.0,40.0,49.0,34.0,16.0,23.0,14.0,31.0,46.0,32.0,24.0,24.0,270.0,11.0,22.0,18.0,225.0,14.0,11.0,54.0,311.0,33.0,252.0,25.0,40.0,26.0,24.0,21.0,38.0,41.0,20.0,33.0,33.0,50.0,19.0,24.0,35.0,13.0,11.0,33.0,12.0,11.0,32.0,36.0,52.0,32.0,28.0,20.0,25.0,11.0,25.0,24.0,266.0,17.0,33.0,52.0
35.5,57.0,50.0,50.0,52.0,52.0,156.0,35.0,51.0,55.0,60.0,52.0,101.0,276.0,214.0,223.0,41.0,56.0,34.0,33.0,37.0,43.0,21.0,35.0,113.0,217.0,31.0,38.0,50.0,47.0,44.0,262.0,31.0,271.0,49.0,36.0,51.0,279.0,33.0,35.0,34.0,30.0,44.0,53.0,37.0,18.0,25.0,15.0,34.0,46.0,35.0,28.0,29.0,272.0,11.0,23.0,22.0,227.0,14.0,11.0,54.0,311.0,35.0,256.0,28.0,42.0,31.0,27.0,22.0,40.0,43.0,21.0,36.0,34.0,53.0,22.0,25.0,37.0,15.0,11.0,34.0,14.0,11.0,32.0,37.0,54.0,35.0,33.0,22.0,24.0,11.0,26.0,26.0,265.0,19.0,33.0,50.0
35.75,56.0,48.0,50.0,48.0,51.0,151.0,31.0,49.0,54.0,60.0,50.0,100.0,277.0,212.0,222.0,37.0,53.0,33.0,29.0,34.0,43.0,21.0,31.0,113.0,213.0,31.0,34.0,49.0,43.0,42.0,261.0,31.0,270.0,47.0,32.0,48.0,280.0,29.0,30.0,29.0,28.0,42.0,48.0,34.0,18.0,24.0,14.0,32.0,45.0,34.0,26.0,24.0,271.0,11.0,23.0,22.0,228.0,15.0,11.0,57.0,311.0,31.0,253.0,25.0,40.0,27.0,26.0,24.0,40.0,39.0,18.0,35.0,32.0,52.0,20.0,24.0,38.0,14.0,11.0,36.0,13.0,12.0,32.0,36.0,52.0,33.0,31.0,22.0,23.0,11.0,27.0,25.0,266.0,17.0,32.0,49.0
36.0,56.0,50.0,50.0,50.0,50.0,154.0,34.0,50.0,55.0,59.0,49.0,100.0,274.0,213.0,223.0,38.0,51.0,35.0,31.0,34.0,43.0,22.0,32.0,112.0,216.0,32.0,34.0,47.0,42.0,41.0,260.0,31.0,269.0,48.0,33.0,50.0,281.0,30.0,32.0,31.0,30.0,42.0,49.0,34.0,17.0,24.0,15.0,33.0,44.0,33.0,24.0,25.0,271.0,11.0,21.0,18.0,228.0,12.0,11.0,55.0,310.0,33.0,254.0,26.0,40.0,28.0,25.0,22.0,39.0,39.0,19.0,32.0,33.0,52.0,19.0,25.0,36.0,14.0,11.0,32.0,12.0,12.0,33.0,34.0,51.0,31.0,28.0,21.0,24.0,11.0,24.0,24.0,266.0,16.0,35.0,51.0
36.25,62.0,54.0,54.0,56.0,55.0,165.0,35.0,54.0,56.0,62.0,53.0,103.0,279.0,217.0,227.0,45.0,58.0,35.0,36.0,38.0,46.0,25.0,35.0,114.0,225.0,35.0,40.0,51.0,50.0,47.0,264.0,34.0,272.0,49.0,36.0,54.0,283.0,34.0,39.0,38.0,34.0,48.0,57.0,40.0,20.0,29.0,18.0,36.0,49.0,39.0,29.0,28.0,274.0,11.0,23.0,24.0,231.0,17.0,11.0,56.0,311.0,35.0,258.0,28.0,42.0,34.0,28.0,24.0,42.0,43.0,23.0,36.0,39.0,56.0,24.0,25.0,40.0,16.0,12.0,37.0,16.0,15.0,35.0,38.0,54.0,35.0,32.0,24.0,27.0,13.0,27.0,26.0,267.0,21.0,35.0,53.0
36.5,64.0,56.0,55.0,57.0,58.0,170.0,37.0,57.0,56.0,62.0,52.0,104.0,280.0,219.0,228.0,43.0,61.0,37.0,37.0,40.0,47.0,24.0,35.0,115.0,232.0,35.0,42.0,53.0,53.0,45.0,264.0,34.0,273.0,52.0,38.0,53.0,283.0,36.0,39.0,39.0,34.0,52.0,59.0,40.0,19.0,29.0,20.0,37.0,49.0,39.0,30.0,29.0,274.0,13.0,24.0,26.0,232.0,16.0,11.0,58.0,311.0,37.0,259.0,30.0,45.0,34.0,29.0,24.0,44.0,43.0,26.0,38.0,39.0,57.0,24.0,27.0,40.0,17.0,12.0,36.0,17.0,16.0,34.0,39.0,52.0,37.0,35.0,23.0,26.0,15.0,28.0,27.0,265.0,20.0,36.0,54.0
36.75,60.0,52.0,54.0,54.0,52.0,164.0,32.0,53.0,54.0,60.0,52.0,102.0,279.0,218.0,227.0,41.0,57.0,36.0,33.0,35.0,44.0,22.0,34.0,114.0,227.0,34.0,38.0,50.0,48.0,42.0,262.0,31.0,271.0,50.0,33.0,51.0,282.0,31.0,35.0,35.0,30.0,45.0,53.0,34.0,17.0,26.0,18.0,34.0,47.0,36.0,28.0,27.0,272.0,11.0,20.0,22.0,231.0,15.0,11.0,56.0,310.0,35.0,257.0,25.0,42.0,30.0,26.0,22.0,41.0,40.0,21.0,33.0,36.0,55.0,22.0,24.0,39.0,14.0,11.0,36.0,12.0,14.0,33.0,37.0,52.0,35.0,31.0,22.0,23.0,11.0,25.0,23.0,264.0,19.0,32.0,49.0
37.0,58.0,50.0,49.0,50.0,52.0,158.0,32.0,49.0,54.0,59.0,50.0,100.0,276.0,214.0,226.0,40.0,55.0,33.0,30.0,33.0,43.0,21.0,32.0,114.0,226.0,32.0,35.0,49.0,44.0,43.0,259.0,31.0,270.0,47.0,32.0,48.0,281.0,28.0,34.0,30.0,30.0,40.0,50.0,34.0,16.0,22.0,15.0,31.0,47.0,35.0,26.0,25.0,272.0,11.0,20.0,21.0,229.0,14.0,11.0,54.0,310.0,33.0,255.0,25.0,41.0,31.0,24.0,19.0,37.0,39.0,18.0,33.0,33.0,53.0,20.0,23.0,36.0,14.0,11.0,32.0,11.0,12.0,32.0,35.0,49.0,34.0,29.0,21.0,22.0,12.0,23.0,23.0,264.0,14.0,30.0,47.0
37.25,62.0,52.0,56.0,56.0,55.0,165.0,36.0,54.0,56.0,62.0,52.0,103.0,280.0,219.0,230.0,45.0,59.0,37.0,34.0,38.0,46.0,25.0,34.0,115.0,230.0,35.0,38.0,51.0,48.0,44.0,264.0,33.0,271.0,47.0,35.0,52.0,283.0,33.0,36.0,36.0,32.0,45.0,54.0,38.0,19.0,26.0,17.0,36.0,48.0,37.0,29.0,29.0,273.0,11.0,23.0,22.0,232.0,17.0,11.0,56.0,312.0,37.0,258.0,29.0,44.0,31.0,29.0,24.0,41.0,41.0,21.0,35.0,37.0,57.0,23.0,25.0,38.0,15.0,11.0,35.0,14.0,15.0,33.0,36.0,54.0,38.0,33.0,25.0,22.0,14.0,25.0,26.0,265.0,18.0,35.0,49.0
37.5,63.0,54.0,56.0,56.0,57.0,173.0,36.0,55.0,54.0,62.0,51.0,104.0,281.0,221.0,231.0,44.0,60.0,35.0,36.0,38.0,46.0,23.0,33.0,116.0,236.0,34.0,41.0,53.0,52.0,45.0,263.0,34.0,277.0,50.0,35.0,53.0,284.0,37.0,41.0,39.0,35.0,49.0,59.0,40.0,20.0,25.0,17.0,34.0,48.0,36.0,28.0,28.0,275.0,13.0,24.0,24.0,234.0,18.0,11.0,57.0,310.0,37.0,261.0,29.0,43.0,34.0,27.0,26.0,40.0,43.0,22.0,35.0,37.0,57.0,23.0,25.0,39.0,14.0,11.0,37.0,14.0,16.0,31.0,38.0,54.0,35.0,33.0,25.0,26.0,13.0,26.0,26.0,265.0,20.0,34.0,52.0
37.75,56.0,47.0,50.0,51.0,49.0,159.0,33.0,50.0,55.0,59.0,51.0,101.0,277.0,215.0,225.0,38.0,53.0,34.0,31.0,33.0,43.0,22.0,31.0,114.0,227.0,30.0,33.0,47.0,43.0,41.0,261.0,29.0,272.0,46.0,32.0,50.0,281.0,30.0,29.0,31.0,30.0,41.0,49.0,33.0,18.0,23.0,16.0,32.0,45.0,33.0,24.0,24.0,273.0,11.0,20.0,19.0,232.0,13.0,11.0,56.0,310.0,33.0,255.0,26.0,38.0,29.0,24.0,22.0,38.0,38.0,20.0,32.0,33.0,54.0,20.0,22.0,36.0,12.0,11.0,33.0,12.0,11.0,30.0,35.0,51.0,33.0,30.0,20.0,22.0,11.0,25.0,23.0,264.0,18.0,31.0,48.0
38.0,56.0,49.0,50.0,49.0,50.0,154.0,32.0,48.0,56.0,60.0,50.0,100.0,277.0,213.0,225.0,38.0,52.0,33.0,32.0,35.0,42.0,22.0,32.0,116.0,225.0,33.0,33.0,44.0,41.0,41.0,261.0,31.0,271.0,47.0,33.0,49.0,281.0,30.0,30.0,30.0,29.0,40.0,45.0,33.0,19.0,26.0,15.0,31.0,47.0,33.0,25.0,26.0,275.0,11.0,20.0,20.0,231.0,15.0,11.0,53.0,311.0,33.0,255.0,25.0,39.0,27.0,24.0,21.0,37.0,38.0,20.0,33.0,32.0,54.0,20.0,25.0,37.0,15.0,11.0,34.0,11.0,11.0,31.0,34.0,52.0,34.0,30.0,20.0,23.0,11.0,25.0,24.0,265.0,16.0,31.0,50.0
38.25,59.0,49.0,53.0,54.0,51.0,160.0,33.0,51.0,55.0,59.0,50.0,101.0,278.0,217.0,229.0,41.0,53.0,35.0,33.0,35.0,44.0,22.0,35.0,117.0,231.0,34.0,36.0,48.0,43.0,43.0,263.0,30.0,272.0,48.0,34.0,50.0,282.0,33.0,34.0,32.0,30.0,42.0,48.0,36.0,18.0,27.0,18.0,33.0,48.0,36.0,28.0,27.0,273.0,11.0,22.0,21.0,233.0,15.0,11.0,57.0,311.0,36.0,256.0,28.0,42.0,31.0,27.0,22.0,39.0,41.0,21.0,35.0,36.0,53.0,22.0,26.0,38.0,14.0,12.0,35.0,13.0,13.0,33.0,36.0,54.0,34.0,32.0,23.0,27.0,13.0,26.0,25.0,266.0,18.0,32.0,51.0
38.5,64.0,52.0,54.0,54.0,56.0,168.0,35.0,55.0,56.0,61.0,52.0,104.0,279.0,220.0,228.0,44.0,59.0,35.0,34.0,38.0,44.0,23.0,34.0,120.0,236.0,34.0,37.0,50.0,49.0,45.0,265.0,33.0,274.0,51.0,36.0,52.0,282.0,32.0,36.0,37.0,33.0,47.0,53.0,38.0,19.0,27.0,16.0,33.0,49.0,36.0,28.0,29.0,275.0,11.0,23.0,24.0,235.0,15.0,11.0,56.0,311.0,37.0,260.0,28.0,42.0,31.0,29.0,23.0,40.0,44.0,23.0,34.0,37.0,57.0,21.0,26.0,39.0,16.0,11.0,36.0,14.0,17.0,34.0,37.0,52.0,34.0,33.0,23.0,23.0,12.0,27.0,26.0,265.0,20.0,35.0,52.0
38.75,59.0,49.0,51.0,50.0,53.0,164.0,33.0,51.0,55.0,60.0,49.0,101.0,279.0,215.0,229.0,41.0,55.0,35.0,34.0,36.0,45.0,22.0,33.0,119.0,233.0,32.0,34.0,49.0,44.0,42.0,264.0,32.0,274.0,49.0,35.0,52.0,282.0,33.0,33.0,33.0,33.0,42.0,50.0,38.0,18.0,25.0,17.0,34.0,49.0,35.0,27.0,26.0,277.0,11.0,24.0,22.0,233.0,16.0,11.0,56.0,312.0,35.0,256.0,26.0,40.0,30.0,27.0,23.0,40.0,42.0,22.0,36.0,36.0,52.0,21.0,23.0,39.0,15.0,11.0,34.0,14.0,13.0,33.0,37.0,54.0,34.0,32.0,23.0,25.0,13.0,25.0,25.0,266.0,20.0,35.0,50.0
39.0,60.0,51.0,53.0,52.0,54.0,169.0,34.0,53.0,56.0,61.0,49.0,102.0,281.0,219.0,228.0,41.0,57.0,36.0,33.0,35.0,43.0,23.0,34.0,120.0,237.0,31.0,36.0,48.0,47.0,43.0,264.0,32.0,273.0,48.0,34.0,53.0,283.0,34.0,35.0,34.0,32.0,45.0,53.0,37.0,19.0,26.0,15.0,33.0,48.0,35.0,28.0,28.0,277.0,11.0,23.0,22.0,236.0,16.0,11.0,55.0,312.0,36.0,259.0,26.0,45.0,32.0,27.0,23.0,40.0,42.0,22.0,32.0,36.0,55.0,22.0,25.0,40.0,14.0,11.0,35.0,13.0,12.0,33.0,37.0,53.0,34.0,33.0,22.0,23.0,14.0,26.0,25.0,264.0,20.0,33.0,51.0
39.25,60.0,49.0,51.0,50.0,53.0,160.0,33.0,50.0,56.0,60.0,51.0,99.0,278.0,217.0,228.0,40.0,55.0,35.0,31.0,36.0,44.0,23.0,31.0,122.0,233.0,34.0,35.0,47.0,44.0,42.0,264.0,33.0,274.0,49.0,35.0,50.0,281.0,33.0,31.0,31.0,33.0,42.0,47.0,35.0,20.0,25.0,16.0,35.0,51.0,35.0,26.0,26.0,275.0,11.0,23.0,22.0,236.0,17.0,11.0,58.0,311.0,36.0,257.0,27.0,41.0,29.0,28.0,24.0,41.0,42.0,21.0,33.0,35.0,55.0,21.0,27.0,39.0,17.0,12.0,35.0,15.0,14.0,33.0,36.0,53.0,33.0,34.0,23.0,26.0,13.0,27.0,26.0,266.0,18.0,35.0,51.0
39.5,60.0,54.0,53.0,53.0,54.0,165.0,34.0,51.0,57.0,60.0,50.0,101.0,280.0,219.0,232.0,42.0,57.0,36.0,34.0,38.0,46.0,24.0,35.0,124.0,237.0,33.0,38.0,49.0,44.0,46.0,265.0,35.0,275.0,50.0,35.0,52.0,284.0,35.0,35.0,32.0,35.0,46.0,52.0,37.0,19.0,28.0,20.0,34.0,50.0,39.0,30.0,29.0,277.0,13.0,24.0,23.0,237.0,20.0,12.0,57.0,312.0,37.0,259.0,29.0,43.0,31.0,28.0,26.0,42.0,42.0,24.0,37.0,36.0,55.0,25.0,26.0,41.0,16.0,15.0,37.0,15.0,16.0,35.0,38.0,55.0,36.0,32.0,25.0,27.0,15.0,29.0,28.0,267.0,22.0,37.0,53.0
